"","animal_project_code","acoustic_tag_id","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections"
"135","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-04 18:54:00,2018-11-04 20:59:00,16
"136","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-07 18:06:00,2018-11-07 18:07:00,2
"137","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-10 17:27:00,2018-11-10 19:15:00,21
"138","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-13 17:37:00,2018-11-13 18:43:00,29
"139","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-13 19:54:00,2018-11-13 20:04:00,9
"140","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-20 18:40:00,2018-11-20 21:41:00,56
"141","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-01 20:06:00,2018-12-01 20:06:00,1
"142","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-02 13:41:00,2018-12-05 01:42:00,1848
"143","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-05 02:49:00,2018-12-05 05:01:00,11
"144","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-05 07:27:00,2018-12-05 07:27:00,1
"145","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-05 17:38:00,2018-12-05 18:33:00,2
"146","DAK","A69-1602-10836","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-06 07:55:00,2018-12-08 18:00:00,2717
"147","DAK","A69-1602-10836","Markiezaat-6","VR2W-103673","51.513097","4.218352",2018-12-08 22:05:00,2018-12-08 22:23:00,2
"148","DAK","A69-1602-10837","rel_markiezaat","none","51.485749","4.231882",2018-10-30 15:45:00,2018-10-30 15:45:00,1
"149","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-03 00:32:00,2018-11-03 00:32:00,1
"150","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-14 23:59:00,2018-11-14 23:59:00,1
"151","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-16 19:10:00,2018-11-17 09:06:00,301
"152","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-17 15:18:00,2018-11-19 10:06:00,2012
"153","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-19 23:23:00,2018-11-19 23:23:00,1
"154","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-20 00:59:00,2018-11-20 03:50:00,30
"155","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-20 06:22:00,2018-12-07 15:07:00,19486
"156","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-07 16:30:00,2018-12-08 03:39:00,395
"157","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-08 17:46:00,2018-12-09 02:37:00,390
"158","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-09 03:45:00,2018-12-09 10:04:00,306
"159","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-09 11:32:00,2018-12-09 15:18:00,43
"160","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-09 16:54:00,2018-12-09 21:53:00,165
"161","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-09 22:57:00,2018-12-13 08:42:00,3804
"162","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-13 14:56:00,2018-12-13 14:56:00,1
"163","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-13 16:15:00,2018-12-13 17:01:00,5
"164","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-13 18:24:00,2018-12-15 20:40:00,2430
"165","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-12-22 20:44:00,2018-12-22 20:48:00,3
"166","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-02-24 01:42:00,2019-02-24 01:42:00,1
"167","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-02-27 19:06:00,2019-03-12 16:57:00,14258
"168","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-03-12 18:27:00,2019-03-14 06:01:00,1819
"169","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-03-14 07:34:00,2019-03-14 07:46:00,5
