"","acoustic_tag_id","row_id","animal_project_code","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections","swimtime_s","swimdistance_m","speed_m_s","totaldistance_m","distance_to_source_m","downstream_migration","first_dist_to_use","first_dist_to_use_idx","time_first_dist_to_use","delta_totdist","delta_t","migration_speed","migration"
"75","A69-1602-10818",75,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-23 01:16:00,2019-03-29 22:22:00,9041,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"76","A69-1602-10818",76,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-30 05:02:00,2019-03-30 09:33:00,177,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"77","A69-1602-10818",77,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-30 12:33:00,2019-04-07 12:42:00,10512,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"78","A69-1602-10818",78,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-04-07 22:59:00,2019-04-25 21:36:00,23194,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"79","A69-1602-10818",79,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-04-25 23:21:00,2019-04-25 23:34:00,13,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"80","A69-1602-10818",80,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-04-26 02:19:00,2019-05-13 07:19:00,22449,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"81","A69-1602-10818",81,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-05-13 10:29:00,2019-05-15 08:29:00,2539,NA,NA,NA,1918.984589,1721.914363,NA,NA,NA,NA,NA,NA,NA,FALSE
"82","A69-1602-10819",82,"DAK","rel_suderpolder1","none",53.16028,5.535724,2018-10-18 12:45:00,2018-10-18 12:45:00,1,NA,NA,NA,0,0,FALSE,10817.419887,5,2018-12-10 03:44:00,10817.419887,4546740,0.00237915954881959,FALSE
"83","A69-1602-10819",83,"DAK","Suderpolder-1","VR2W-114178",53.165585,5.552393,2018-12-07 19:31:00,2018-12-08 02:57:00,230,4344360,1820.449476,0.000419,1820.449476,1820.449476,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"84","A69-1602-10819",84,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-08 22:26:00,2018-12-08 23:28:00,28,70140,98.535113,0.001405,1918.984589,1721.914363,TRUE,10817.419887,5,2018-12-10 03:44:00,9095.505524,105480,0.0862296693591202,TRUE
"85","A69-1602-10819",85,"DAK","Suderpolder-5","VR2W-114172",53.178774,5.539683,2018-12-09 01:40:00,2018-12-09 01:44:00,5,7920,2214.589929,0.27962,4133.574518,2829.949376,TRUE,10817.419887,5,2018-12-10 03:44:00,7987.470511,93840,0.0851179721973572,TRUE
"86","A69-1602-10819",86,"DAK","Suderpolder-6","VR2W-114165",53.179885,5.425022,2018-12-10 03:44:00,2018-12-16 16:32:00,4209,93600,8272.436296,0.088381,12406.010814,10817.419887,FALSE,NA,NA,NA,NA,NA,NA,TRUE
"87","A69-1602-10819",87,"DAK","Suderpolder-6","VR2W-114165",53.179885,5.425022,2018-12-16 18:51:00,2018-12-16 19:18:00,4,NA,NA,NA,12406.010814,10817.419887,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"88","A69-1602-10819",88,"DAK","Suderpolder-6","VR2W-114165",53.179885,5.425022,2018-12-16 20:29:00,2018-12-17 01:49:00,24,NA,NA,NA,12406.010814,10817.419887,FALSE,NA,NA,NA,NA,NA,NA,FALSE
