"","acoustic_tag_id","row_id","animal_project_code","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections","swimtime_s","swimdistance_m","speed_m_s","totaldistance_m","distance_to_source_m","downstream_migration","first_dist_to_use","first_dist_to_use_idx","time_first_dist_to_use","delta_totdist","delta_t","migration_speed","has_migration_started"
"59","A69-1601-38322",59,"ESGL","C7","VR2W-112235",47.1224,-1.68732,2015-11-10 16:55:33,2015-11-10 18:22:07,69,38527,882.51763,0.022906,26119.819682,4451.33583,NA,NA,NA,NA,NA,NA,NA,FALSE
"60","A69-1601-38323",60,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"61","A69-1601-38324",61,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"62","A69-1601-38325",62,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"63","A69-1601-38326",63,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"64","A69-1601-38327",64,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,1,NA,NA,NA,0,0,FALSE,5333.853459,3,2015-10-09 22:02:40,5333.853459,1231360,0.00433167673060681,FALSE
"65","A69-1601-38327",65,"ESGL","C8","VR2W-112239",47.1198,-1.68606,2015-10-09 21:10:09,2015-10-09 21:43:37,40,1228209,4110.035206,0.003346,4110.035206,4110.035206,NA,NA,NA,NA,NA,NA,NA,FALSE
"66","A69-1601-38327",66,"ESGL","C9","VR2W-112241",47.1302,-1.69086,2015-10-09 22:02:40,2015-10-10 01:42:53,296,1143,1223.818253,1.070707,5333.853459,5333.853459,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"67","A69-1601-38327",67,"ESGL","C3","VR2W-112128",47.126098,-1.679072,2015-10-10 03:19:19,2015-10-10 03:32:16,17,5786,1389.5847,0.240163,6723.438159,4544.080158,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"68","A69-1601-38327",68,"ESGL","C3","VR2W-112128",47.126098,-1.679072,2015-10-10 04:40:36,2015-10-10 04:55:55,18,NA,NA,NA,6723.438159,4544.080158,FALSE,NA,NA,NA,NA,NA,NA,FALSE
