animal_project_code,acoustic_tag_id,release_location,barrier_number,wrs_impact_score,important_wrs_type
2013_Stour,67,Stratford St Mary,5,5,weir_sluice
2013_Stour,68,Stratford St Mary,5,5,weir_sluice
2013_Stour,69,Stratford St Mary,5,5,weir_sluice
2013_Stour,70,Stratford St Mary,5,5,weir_sluice
2013_Stour,71,Stratford St Mary,5,5,weir_sluice
2013_Stour,72,Stratford St Mary,5,5,weir_sluice
2013_Stour,73,Stratford St Mary,5,5,weir_sluice
2013_Stour,74,Stratford St Mary,5,5,weir_sluice
2013_Stour,75,Stratford St Mary,5,5,weir_sluice
2013_Stour,76,Stratford St Mary,5,5,weir_sluice
2013_Stour,77,Stratford St Mary,5,5,weir_sluice
2013_Stour,78,Stratford St Mary,5,5,weir_sluice
2013_Stour,79,Stratford St Mary,5,5,weir_sluice
2013_Stour,80,Stratford St Mary,5,5,weir_sluice
2013_Stour,81,Stratford St Mary,5,5,weir_sluice
2013_Stour,82,Stratford St Mary,5,5,weir_sluice
2013_Stour,83,Stratford St Mary,5,5,weir_sluice
2013_Stour,84,Stratford St Mary,5,5,weir_sluice
2013_Stour,85,Stratford St Mary,5,5,weir_sluice
2013_Stour,86,Stratford St Mary,5,5,weir_sluice
2013_Stour,87,Stratford St Mary,5,5,weir_sluice
2013_Stour,88,Stratford St Mary,5,5,weir_sluice
2013_Stour,89,Stratford St Mary,5,5,weir_sluice
2013_Stour,90,Stratford St Mary,5,5,weir_sluice
2013_Stour,91,Stratford St Mary,5,5,weir_sluice
2013_Stour,92,Stratford St Mary,5,5,weir_sluice
2013_Stour,93,Stratford St Mary,5,5,weir_sluice
2013_Stour,94,Stratford St Mary,5,5,weir_sluice
2013_Stour,95,Stratford St Mary,5,5,weir_sluice
2013_Stour,96,Stratford St Mary,5,5,weir_sluice
2013_Stour,97,Stratford St Mary,5,5,weir_sluice
2013_Stour,98,Stratford St Mary,5,5,weir_sluice
2013_Stour,99,Stratford St Mary,5,5,weir_sluice
2013_Stour,100,Stratford St Mary,5,5,weir_sluice
2013_Stour,101,Stratford St Mary,5,5,weir_sluice
nedap_meuse,5440,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5441,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5442,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5444,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5445,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5446,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5447,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5448,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5449,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5450,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5452,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5453,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5454,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5455,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5456,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5457,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5458,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5459,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5460,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5461,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5462,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5463,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5464,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5465,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5466,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5467,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5468,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5470,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5471,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5472,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5475,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5477,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5478,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5479,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5480,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5481,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5482,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5483,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5484,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5485,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5486,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5487,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5488,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5489,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5490,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5492,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5493,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5494,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5495,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5496,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5497,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5498,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5499,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5500,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5501,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5502,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5503,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5504,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5505,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5506,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5507,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5508,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5509,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5510,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5513,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5514,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5515,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5516,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5517,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5519,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5520,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5521,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5523,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5524,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5527,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5528,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5529,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5531,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5532,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5533,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5534,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5535,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5536,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5539,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5540,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5541,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5542,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5543,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5544,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5545,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5547,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5548,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5549,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5552,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5553,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5555,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5556,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5557,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5558,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5559,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5560,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5562,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5563,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5564,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5565,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5566,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5567,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5568,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5570,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5571,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5572,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5573,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5574,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5575,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5576,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5577,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5579,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5580,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5582,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5583,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5584,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5585,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5586,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5587,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5588,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5589,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5590,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5591,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5593,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5594,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5596,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5597,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5599,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5600,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5602,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5603,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5604,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5606,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5607,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5610,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5611,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5612,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5613,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5614,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5616,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5619,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5620,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5622,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,5623,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7334,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7335,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7336,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7337,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7338,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7339,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7340,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7341,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7342,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7343,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7344,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7346,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7347,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7348,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7349,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7350,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7351,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7352,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7353,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7354,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7355,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7356,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7357,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7358,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7359,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7360,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7361,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7362,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7363,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7364,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7365,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7367,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7368,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7369,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7372,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7373,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7374,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7375,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7376,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7377,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7378,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7379,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7380,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7381,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7382,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7383,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7384,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7386,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7387,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7388,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7389,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7390,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7391,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7392,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7393,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7394,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7395,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7396,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7397,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7398,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7399,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7400,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7401,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7402,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7403,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7404,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7405,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7406,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7407,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7408,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7409,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7410,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7411,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7412,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7414,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7415,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7416,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7417,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7418,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7419,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7420,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7421,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7422,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7423,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7424,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7426,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7427,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7428,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7429,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7431,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7432,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7433,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7434,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7435,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7436,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7437,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7438,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7439,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7441,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7442,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7443,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7444,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7446,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7447,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7448,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7449,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7450,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7451,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7453,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7454,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7455,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7456,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7457,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7459,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7460,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7461,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7462,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7463,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7464,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7465,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7466,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7467,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7468,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7469,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7470,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7471,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7472,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7474,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7476,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7477,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7478,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7479,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7480,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7481,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7482,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7483,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7484,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7485,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7486,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7487,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7490,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7491,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7492,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7493,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7494,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7495,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7496,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7497,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7498,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,7499,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8335,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8336,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8337,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8338,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8340,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8341,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8342,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8345,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8346,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8347,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8348,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8349,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8350,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8351,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8354,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8356,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8357,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8358,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8359,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8360,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8361,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8362,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8363,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8365,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8367,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8369,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8370,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8371,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8372,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8373,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8374,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8380,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8381,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8384,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8385,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8386,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8387,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8389,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8391,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8393,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8394,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8397,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8400,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8401,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8402,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8405,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8406,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8408,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8410,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8411,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8416,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8417,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8419,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8420,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8423,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8425,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8430,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8433,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8435,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8442,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8444,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8445,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8447,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8450,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8451,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8452,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8453,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8455,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8456,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8457,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8934,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8935,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8937,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8938,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8940,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8941,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8942,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8945,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8946,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8947,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8948,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8950,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8951,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8952,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8953,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8954,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8958,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8959,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8960,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8961,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8962,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8963,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8964,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8966,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8972,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8974,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8977,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8981,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8982,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8985,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8988,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8989,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8990,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8991,Ohe and Laak slibway,7,21,hydropower
nedap_meuse,8992,Ohe and Laak slibway,7,21,hydropower
